speaker,recording,vowel_id,pre_word,word,fol_word,raw_label,phoneme,in_word_index,condition,formant,rmse_hz
M1,usctimit_m1_071_075,0-0-0-1,#,cooperation,along,ow,oʊ,0,nvidia,F1,142.4665057412615
M1,usctimit_m1_071_075,0-0-0-1,#,cooperation,along,ow,oʊ,0,nvidia,F2,248.0786510854544
M1,usctimit_m1_071_075,0-0-0-1,#,cooperation,along,ow,oʊ,0,nvidia,F3,163.47926499956105
M1,usctimit_m1_071_075,0-0-0-5,#,cooperation,along,ey,eɪ,0,orig_mri,F1,103.06661856473956
M1,usctimit_m1_071_075,0-0-0-5,#,cooperation,along,ey,eɪ,0,orig_mri,F2,259.77051164877463
M1,usctimit_m1_071_075,0-0-0-5,#,cooperation,along,ey,eɪ,0,orig_mri,F3,237.48332309507052
M1,usctimit_m1_071_075,0-0-0-5,#,cooperation,along,ey,eɪ,0,meta,F1,55.89686686469234
M1,usctimit_m1_071_075,0-0-0-5,#,cooperation,along,ey,eɪ,0,meta,F2,90.73561250190252
M1,usctimit_m1_071_075,0-0-0-5,#,cooperation,along,ey,eɪ,0,meta,F3,116.41482166761035
M1,usctimit_m1_071_075,0-0-0-5,#,cooperation,along,ey,eɪ,0,nvidia,F1,39.91583872949256
M1,usctimit_m1_071_075,0-0-0-5,#,cooperation,along,ey,eɪ,0,nvidia,F2,140.61876260769984
M1,usctimit_m1_071_075,0-0-0-5,#,cooperation,along,ey,eɪ,0,nvidia,F3,208.4432369086537
M1,usctimit_m1_071_075,0-0-21-3,an,upbeat,attitude,iy,i,0,orig_mri,F1,20.224428015823445
M1,usctimit_m1_071_075,0-0-21-3,an,upbeat,attitude,iy,i,0,orig_mri,F2,892.7095823536531
M1,usctimit_m1_071_075,0-0-21-3,an,upbeat,attitude,iy,i,0,orig_mri,F3,1006.2069986232174
M1,usctimit_m1_071_075,0-0-21-3,an,upbeat,attitude,iy,i,0,meta,F1,34.82014097546679
M1,usctimit_m1_071_075,0-0-21-3,an,upbeat,attitude,iy,i,0,meta,F2,347.9510872780479
M1,usctimit_m1_071_075,0-0-21-3,an,upbeat,attitude,iy,i,0,meta,F3,309.1410863671589
M1,usctimit_m1_071_075,0-0-21-3,an,upbeat,attitude,iy,i,0,nvidia,F1,117.28129692819405
M1,usctimit_m1_071_075,0-0-21-3,an,upbeat,attitude,iy,i,0,nvidia,F2,217.83225498637967
M1,usctimit_m1_071_075,0-0-21-3,an,upbeat,attitude,iy,i,0,nvidia,F3,329.3828631544094
M1,usctimit_m1_071_075,0-0-21-0,an,upbeat,attitude,ah,ə,0,orig_mri,F1,87.63939588463171
M1,usctimit_m1_071_075,0-0-21-0,an,upbeat,attitude,ah,ə,0,orig_mri,F2,61.08744863635265
M1,usctimit_m1_071_075,0-0-21-0,an,upbeat,attitude,ah,ə,0,orig_mri,F3,166.1299262281143
M1,usctimit_m1_071_075,0-0-21-0,an,upbeat,attitude,ah,ə,0,meta,F1,89.37349891072454
M1,usctimit_m1_071_075,0-0-21-0,an,upbeat,attitude,ah,ə,0,meta,F2,90.30693782418989
M1,usctimit_m1_071_075,0-0-21-0,an,upbeat,attitude,ah,ə,0,meta,F3,267.226120468969
M1,usctimit_m1_071_075,0-0-21-0,an,upbeat,attitude,ah,ə,0,nvidia,F1,76.23370302615274
M1,usctimit_m1_071_075,0-0-21-0,an,upbeat,attitude,ah,ə,0,nvidia,F2,59.45226414760079
M1,usctimit_m1_071_075,0-0-21-0,an,upbeat,attitude,ah,ə,0,nvidia,F3,143.99529811942423
M1,usctimit_m1_071_075,0-0-29-2,be,practical,if,ae,æ,0,orig_mri,F1,44.01663693761957
M1,usctimit_m1_071_075,0-0-29-2,be,practical,if,ae,æ,0,orig_mri,F2,191.82956501048136
M1,usctimit_m1_071_075,0-0-29-2,be,practical,if,ae,æ,0,orig_mri,F3,1126.7239188405608
M1,usctimit_m1_071_075,0-0-29-2,be,practical,if,ae,æ,0,meta,F1,166.57490543708647
M1,usctimit_m1_071_075,0-0-29-2,be,practical,if,ae,æ,0,meta,F2,244.5800410585575
M1,usctimit_m1_071_075,0-0-29-2,be,practical,if,ae,æ,0,meta,F3,207.10131544756658
M1,usctimit_m1_071_075,0-0-29-2,be,practical,if,ae,æ,0,nvidia,F1,263.55512681316014
M1,usctimit_m1_071_075,0-0-29-2,be,practical,if,ae,æ,0,nvidia,F2,208.44753570810215
M1,usctimit_m1_071_075,0-0-29-2,be,practical,if,ae,æ,0,nvidia,F3,890.1960734611837
M1,usctimit_m1_071_075,0-0-29-7,be,practical,if,ah,ə,0,orig_mri,F1,24.788360940443315
M1,usctimit_m1_071_075,0-0-29-7,be,practical,if,ah,ə,0,orig_mri,F2,125.0856382026066
M1,usctimit_m1_071_075,0-0-29-7,be,practical,if,ah,ə,0,orig_mri,F3,665.1494578079172
M1,usctimit_m1_071_075,0-0-29-7,be,practical,if,ah,ə,0,meta,F1,41.094474805659154
M1,usctimit_m1_071_075,0-0-29-7,be,practical,if,ah,ə,0,meta,F2,136.90901293218178
M1,usctimit_m1_071_075,0-0-29-7,be,practical,if,ah,ə,0,meta,F3,245.0129455404662
M1,usctimit_m1_071_075,0-0-29-7,be,practical,if,ah,ə,0,nvidia,F1,44.77859031473603
M1,usctimit_m1_071_075,0-0-29-7,be,practical,if,ah,ə,0,nvidia,F2,133.75009609850343
M1,usctimit_m1_071_075,0-0-29-7,be,practical,if,ah,ə,0,nvidia,F3,214.74463661422945
M1,usctimit_m1_071_075,0-0-35-1,save,money,sp,ah,ə,0,orig_mri,F1,80.38408629794579
M1,usctimit_m1_071_075,0-0-35-1,save,money,sp,ah,ə,0,orig_mri,F2,114.28231082846716
M1,usctimit_m1_071_075,0-0-35-1,save,money,sp,ah,ə,0,orig_mri,F3,435.23678392343305
M1,usctimit_m1_071_075,0-0-35-1,save,money,sp,ah,ə,0,meta,F1,119.44109671366046
M1,usctimit_m1_071_075,0-0-35-1,save,money,sp,ah,ə,0,meta,F2,214.072473197648
M1,usctimit_m1_071_075,0-0-35-1,save,money,sp,ah,ə,0,meta,F3,1022.1666600227552
M1,usctimit_m1_071_075,0-0-35-1,save,money,sp,ah,ə,0,nvidia,F1,227.67249131619215
M1,usctimit_m1_071_075,0-0-35-1,save,money,sp,ah,ə,0,nvidia,F2,547.9646700770867
M1,usctimit_m1_071_075,0-0-35-1,save,money,sp,ah,ə,0,nvidia,F3,417.9747880270609
M1,usctimit_m1_071_075,0-0-35-3,save,money,sp,iy,i,0,orig_mri,F1,172.44785450338682
M1,usctimit_m1_071_075,0-0-35-3,save,money,sp,iy,i,0,orig_mri,F2,463.0069858820075
M1,usctimit_m1_071_075,0-0-35-3,save,money,sp,iy,i,0,orig_mri,F3,105.4614216726702
M1,usctimit_m1_071_075,0-0-35-3,save,money,sp,iy,i,0,meta,F1,169.5426091719573
M1,usctimit_m1_071_075,0-0-35-3,save,money,sp,iy,i,0,meta,F2,618.2825269044089
M1,usctimit_m1_071_075,0-0-35-3,save,money,sp,iy,i,0,meta,F3,177.30474101527494
M1,usctimit_m1_071_075,0-0-35-3,save,money,sp,iy,i,0,nvidia,F1,155.55903740091063
M1,usctimit_m1_071_075,0-0-35-3,save,money,sp,iy,i,0,nvidia,F2,306.34659292277416
M1,usctimit_m1_071_075,0-0-35-3,save,money,sp,iy,i,0,nvidia,F3,158.21269894930367
M1,usctimit_m1_071_075,0-0-22-4,upbeat,attitude,sp,uw,u,0,orig_mri,F1,60.47199954787242
M1,usctimit_m1_071_075,0-0-22-4,upbeat,attitude,sp,uw,u,0,orig_mri,F2,147.06561068132197
M1,usctimit_m1_071_075,0-0-22-4,upbeat,attitude,sp,uw,u,0,orig_mri,F3,179.25407561419883
M1,usctimit_m1_071_075,0-0-22-4,upbeat,attitude,sp,uw,u,0,meta,F1,15.263767228598407
M1,usctimit_m1_071_075,0-0-22-4,upbeat,attitude,sp,uw,u,0,meta,F2,65.6836230790244
M1,usctimit_m1_071_075,0-0-22-4,upbeat,attitude,sp,uw,u,0,meta,F3,155.38619053684297
M1,usctimit_m1_071_075,0-0-22-4,upbeat,attitude,sp,uw,u,0,nvidia,F1,14.364124005011071
M1,usctimit_m1_071_075,0-0-22-4,upbeat,attitude,sp,uw,u,0,nvidia,F2,59.252433651670486
M1,usctimit_m1_071_075,0-0-22-4,upbeat,attitude,sp,uw,u,0,nvidia,F3,175.92536879061828
M1,usctimit_m1_071_075,0-0-22-0,upbeat,attitude,sp,ae,æ,0,orig_mri,F1,62.29968164088305
M1,usctimit_m1_071_075,0-0-22-0,upbeat,attitude,sp,ae,æ,0,orig_mri,F2,99.98057779626384
M1,usctimit_m1_071_075,0-0-22-0,upbeat,attitude,sp,ae,æ,0,orig_mri,F3,133.72940366296262
M1,usctimit_m1_071_075,0-0-22-0,upbeat,attitude,sp,ae,æ,0,meta,F1,105.65197083413554
M1,usctimit_m1_071_075,0-0-22-0,upbeat,attitude,sp,ae,æ,0,meta,F2,120.53672607835618
M1,usctimit_m1_071_075,0-0-22-0,upbeat,attitude,sp,ae,æ,0,meta,F3,111.39921814100056
M1,usctimit_m1_071_075,0-0-22-0,upbeat,attitude,sp,ae,æ,0,nvidia,F1,118.90478161125439
M1,usctimit_m1_071_075,0-0-22-0,upbeat,attitude,sp,ae,æ,0,nvidia,F2,82.62550954737978
M1,usctimit_m1_071_075,0-0-22-0,upbeat,attitude,sp,ae,æ,0,nvidia,F3,222.42158391385178
M1,usctimit_m1_081_085,0-0-4-1,sp,tax,one's,ae,æ,0,orig_mri,F1,37.74766471856287
M1,usctimit_m1_081_085,0-0-4-1,sp,tax,one's,ae,æ,0,orig_mri,F2,82.79329967256427
M1,usctimit_m1_081_085,0-0-4-1,sp,tax,one's,ae,æ,0,orig_mri,F3,1197.1604081532657
M1,usctimit_m1_081_085,0-0-4-1,sp,tax,one's,ae,æ,0,meta,F1,82.58151607580031
M1,usctimit_m1_081_085,0-0-4-1,sp,tax,one's,ae,æ,0,meta,F2,77.91992710075125
M1,usctimit_m1_081_085,0-0-4-1,sp,tax,one's,ae,æ,0,meta,F3,504.17855969637657
M1,usctimit_m1_081_085,0-0-4-1,sp,tax,one's,ae,æ,0,nvidia,F1,117.01851471443925
M1,usctimit_m1_081_085,0-0-4-1,sp,tax,one's,ae,æ,0,nvidia,F2,143.00690041150884
M1,usctimit_m1_081_085,0-0-4-1,sp,tax,one's,ae,æ,0,nvidia,F3,1532.016377884309
M1,usctimit_m1_081_085,0-0-6-2,one's,imagination,sp,ae,æ,0,orig_mri,F1,129.69329659368745
M1,usctimit_m1_081_085,0-0-6-2,one's,imagination,sp,ae,æ,0,orig_mri,F2,129.79504878404984
M1,usctimit_m1_081_085,0-0-6-2,one's,imagination,sp,ae,æ,0,orig_mri,F3,98.53734260599536
M1,usctimit_m1_081_085,0-0-6-2,one's,imagination,sp,ae,æ,0,meta,F1,196.74086350363638
M1,usctimit_m1_081_085,0-0-6-2,one's,imagination,sp,ae,æ,0,meta,F2,460.63491432831756
M1,usctimit_m1_081_085,0-0-6-2,one's,imagination,sp,ae,æ,0,meta,F3,430.27656379230734
M1,usctimit_m1_081_085,0-0-6-2,one's,imagination,sp,ae,æ,0,nvidia,F1,169.88574566506873
M1,usctimit_m1_081_085,0-0-6-2,one's,imagination,sp,ae,æ,0,nvidia,F2,515.8720043555803
M1,usctimit_m1_081_085,0-0-6-2,one's,imagination,sp,ae,æ,0,nvidia,F3,479.0161410527486
M1,usctimit_m1_081_085,0-0-15-0,icy,antarctic,sp,ae,æ,0,orig_mri,F1,79.9525299192913
M1,usctimit_m1_081_085,0-0-15-0,icy,antarctic,sp,ae,æ,0,orig_mri,F2,256.793162739183
M1,usctimit_m1_081_085,0-0-15-0,icy,antarctic,sp,ae,æ,0,orig_mri,F3,115.03056344146613
M1,usctimit_m1_081_085,0-0-15-0,icy,antarctic,sp,ae,æ,0,meta,F1,88.34822598490946
M1,usctimit_m1_081_085,0-0-15-0,icy,antarctic,sp,ae,æ,0,meta,F2,250.99730473562522
M1,usctimit_m1_081_085,0-0-15-0,icy,antarctic,sp,ae,æ,0,meta,F3,264.8729806278859
M1,usctimit_m1_081_085,0-0-15-0,icy,antarctic,sp,ae,æ,0,nvidia,F1,158.27577311210266
M1,usctimit_m1_081_085,0-0-15-0,icy,antarctic,sp,ae,æ,0,nvidia,F2,164.72269056078932
M1,usctimit_m1_081_085,0-0-15-0,icy,antarctic,sp,ae,æ,0,nvidia,F3,175.75904647257974
M1,usctimit_m1_081_085,0-0-23-0,the,answer,sp,ae,æ,0,orig_mri,F1,103.35321077771569
M1,usctimit_m1_081_085,0-0-23-0,the,answer,sp,ae,æ,0,orig_mri,F2,84.32966234864922
M1,usctimit_m1_081_085,0-0-23-0,the,answer,sp,ae,æ,0,orig_mri,F3,101.35262648443234
M1,usctimit_m1_081_085,0-0-23-0,the,answer,sp,ae,æ,0,meta,F1,95.5241285259638
M1,usctimit_m1_081_085,0-0-23-0,the,answer,sp,ae,æ,0,meta,F2,115.27943564154367
M1,usctimit_m1_081_085,0-0-23-0,the,answer,sp,ae,æ,0,meta,F3,567.6931926472649
M1,usctimit_m1_081_085,0-0-23-0,the,answer,sp,ae,æ,0,nvidia,F1,100.94670780544318
M1,usctimit_m1_081_085,0-0-23-0,the,answer,sp,ae,æ,0,nvidia,F2,101.75388303124046
M1,usctimit_m1_081_085,0-0-23-0,the,answer,sp,ae,æ,0,nvidia,F3,133.91237946546488
M1,usctimit_m1_081_085,0-0-30-1,sp,based,on,ey,eɪ,0,orig_mri,F1,25.112700071449837
M1,usctimit_m1_081_085,0-0-30-1,sp,based,on,ey,eɪ,0,orig_mri,F2,208.44949065186327
M1,usctimit_m1_081_085,0-0-30-1,sp,based,on,ey,eɪ,0,orig_mri,F3,382.0733645144275
M1,usctimit_m1_081_085,0-0-30-1,sp,based,on,ey,eɪ,0,meta,F1,28.760518752845854
M1,usctimit_m1_081_085,0-0-30-1,sp,based,on,ey,eɪ,0,meta,F2,135.55656121364274
M1,usctimit_m1_081_085,0-0-30-1,sp,based,on,ey,eɪ,0,meta,F3,371.2044556094272
M1,usctimit_m1_081_085,0-0-30-1,sp,based,on,ey,eɪ,0,nvidia,F1,249.31167061217957
M1,usctimit_m1_081_085,0-0-30-1,sp,based,on,ey,eɪ,0,nvidia,F2,156.89012533246864
M1,usctimit_m1_081_085,0-0-30-1,sp,based,on,ey,eɪ,0,nvidia,F3,446.56862671262934
M1,usctimit_m1_081_085,0-0-14-0,the,icy,antarctic,ay,aɪ,0,orig_mri,F1,162.6551999203648
M1,usctimit_m1_081_085,0-0-14-0,the,icy,antarctic,ay,aɪ,0,orig_mri,F2,315.97758837090134
M1,usctimit_m1_081_085,0-0-14-0,the,icy,antarctic,ay,aɪ,0,orig_mri,F3,114.66551986648341
M1,usctimit_m1_081_085,0-0-14-0,the,icy,antarctic,ay,aɪ,0,meta,F1,62.65429607824149
M1,usctimit_m1_081_085,0-0-14-0,the,icy,antarctic,ay,aɪ,0,meta,F2,165.38117076117982
M1,usctimit_m1_081_085,0-0-14-0,the,icy,antarctic,ay,aɪ,0,meta,F3,130.13242684341338
M1,usctimit_m1_081_085,0-0-14-0,the,icy,antarctic,ay,aɪ,0,nvidia,F1,51.88036170174224
M1,usctimit_m1_081_085,0-0-14-0,the,icy,antarctic,ay,aɪ,0,nvidia,F2,134.92727739832858
M1,usctimit_m1_081_085,0-0-14-0,the,icy,antarctic,ay,aɪ,0,nvidia,F3,139.5564915747959
M1,usctimit_m1_081_085,0-0-14-2,the,icy,antarctic,iy,i,0,orig_mri,F1,64.8415888919645
M1,usctimit_m1_081_085,0-0-14-2,the,icy,antarctic,iy,i,0,orig_mri,F2,297.0388955942649
M1,usctimit_m1_081_085,0-0-14-2,the,icy,antarctic,iy,i,0,orig_mri,F3,563.24817341465
M1,usctimit_m1_081_085,0-0-14-2,the,icy,antarctic,iy,i,0,meta,F1,30.560997233458192
M1,usctimit_m1_081_085,0-0-14-2,the,icy,antarctic,iy,i,0,meta,F2,86.25058952452125
M1,usctimit_m1_081_085,0-0-14-2,the,icy,antarctic,iy,i,0,meta,F3,231.55007075804767
M1,usctimit_m1_081_085,0-0-14-2,the,icy,antarctic,iy,i,0,nvidia,F1,27.4340067638011
M1,usctimit_m1_081_085,0-0-14-2,the,icy,antarctic,iy,i,0,nvidia,F2,125.40790159079637
M1,usctimit_m1_081_085,0-0-14-2,the,icy,antarctic,iy,i,0,nvidia,F3,464.5704259909872
M1,usctimit_m1_081_085,0-0-25-5,sp,medieval,sp,ah,ə,0,orig_mri,F1,48.43574526709092
M1,usctimit_m1_081_085,0-0-25-5,sp,medieval,sp,ah,ə,0,orig_mri,F2,135.42393263035194
M1,usctimit_m1_081_085,0-0-25-5,sp,medieval,sp,ah,ə,0,orig_mri,F3,430.38651433068253
M1,usctimit_m1_081_085,0-0-25-5,sp,medieval,sp,ah,ə,0,meta,F1,66.65879154853218
M1,usctimit_m1_081_085,0-0-25-5,sp,medieval,sp,ah,ə,0,meta,F2,99.05218790485914
M1,usctimit_m1_081_085,0-0-25-5,sp,medieval,sp,ah,ə,0,meta,F3,893.9236978473339
M1,usctimit_m1_081_085,0-0-25-5,sp,medieval,sp,ah,ə,0,nvidia,F1,58.30329268160038
M1,usctimit_m1_081_085,0-0-25-5,sp,medieval,sp,ah,ə,0,nvidia,F2,36.97133788429224
M1,usctimit_m1_081_085,0-0-25-5,sp,medieval,sp,ah,ə,0,nvidia,F3,61.58552733775303
M1,usctimit_m1_081_085,0-0-25-3,sp,medieval,sp,iy,i,0,orig_mri,F1,45.05077481522439
M1,usctimit_m1_081_085,0-0-25-3,sp,medieval,sp,iy,i,0,orig_mri,F2,143.45358102823138
M1,usctimit_m1_081_085,0-0-25-3,sp,medieval,sp,iy,i,0,orig_mri,F3,434.31585089768635
M1,usctimit_m1_081_085,0-0-25-3,sp,medieval,sp,iy,i,0,meta,F1,30.408816404362238
M1,usctimit_m1_081_085,0-0-25-3,sp,medieval,sp,iy,i,0,meta,F2,163.85677458866556
M1,usctimit_m1_081_085,0-0-25-3,sp,medieval,sp,iy,i,0,meta,F3,366.1984049901214
M1,usctimit_m1_081_085,0-0-25-3,sp,medieval,sp,iy,i,0,nvidia,F1,33.87092639117848
M1,usctimit_m1_081_085,0-0-25-3,sp,medieval,sp,iy,i,0,nvidia,F2,132.4693341509545
M1,usctimit_m1_081_085,0-0-25-3,sp,medieval,sp,iy,i,0,nvidia,F3,368.6010723871747
M1,usctimit_m1_081_085,0-0-27-3,sp,society,was,ay,aɪ,0,orig_mri,F1,33.61025462445915
M1,usctimit_m1_081_085,0-0-27-3,sp,society,was,ay,aɪ,0,orig_mri,F2,183.7629887838268
M1,usctimit_m1_081_085,0-0-27-3,sp,society,was,ay,aɪ,0,orig_mri,F3,1032.227243535776
M1,usctimit_m1_081_085,0-0-27-3,sp,society,was,ay,aɪ,0,meta,F1,21.025720593283058
M1,usctimit_m1_081_085,0-0-27-3,sp,society,was,ay,aɪ,0,meta,F2,173.6819173155684
M1,usctimit_m1_081_085,0-0-27-3,sp,society,was,ay,aɪ,0,meta,F3,973.7318127845847
M1,usctimit_m1_081_085,0-0-27-3,sp,society,was,ay,aɪ,0,nvidia,F1,18.330614259925657
M1,usctimit_m1_081_085,0-0-27-3,sp,society,was,ay,aɪ,0,nvidia,F2,150.4638573086502
M1,usctimit_m1_081_085,0-0-27-3,sp,society,was,ay,aɪ,0,nvidia,F3,1043.3988507733716
M1,usctimit_m1_081_085,0-0-27-4,sp,society,was,ah,ə,0,orig_mri,F1,80.05371935814541
M1,usctimit_m1_081_085,0-0-27-4,sp,society,was,ah,ə,0,orig_mri,F2,442.76178820611517
M1,usctimit_m1_081_085,0-0-27-4,sp,society,was,ah,ə,0,orig_mri,F3,125.98297744008642
M1,usctimit_m1_081_085,0-0-27-4,sp,society,was,ah,ə,0,meta,F1,49.59914044569156
M1,usctimit_m1_081_085,0-0-27-4,sp,society,was,ah,ə,0,meta,F2,232.10948278460089
M1,usctimit_m1_081_085,0-0-27-4,sp,society,was,ah,ə,0,meta,F3,83.79239101191159
M1,usctimit_m1_081_085,0-0-27-4,sp,society,was,ah,ə,0,nvidia,F1,123.10121020778692
M1,usctimit_m1_081_085,0-0-27-4,sp,society,was,ah,ə,0,nvidia,F2,105.42467349500211
M1,usctimit_m1_081_085,0-0-27-4,sp,society,was,ah,ə,0,nvidia,F3,83.33949711410949
M1,usctimit_m1_081_085,0-0-32-6,on,hierarchies,sp,iy,i,0,orig_mri,F1,71.60972820340793
M1,usctimit_m1_081_085,0-0-32-6,on,hierarchies,sp,iy,i,0,orig_mri,F2,812.8173288824619
M1,usctimit_m1_081_085,0-0-32-6,on,hierarchies,sp,iy,i,0,orig_mri,F3,1079.77925810334
M1,usctimit_m1_081_085,0-0-32-6,on,hierarchies,sp,iy,i,0,meta,F1,26.271112071918196
M1,usctimit_m1_081_085,0-0-32-6,on,hierarchies,sp,iy,i,0,meta,F2,125.93037269981896
M1,usctimit_m1_081_085,0-0-32-6,on,hierarchies,sp,iy,i,0,meta,F3,264.44299320418105
M1,usctimit_m1_081_085,0-0-32-6,on,hierarchies,sp,iy,i,0,nvidia,F1,17.738304465418196
M1,usctimit_m1_081_085,0-0-32-6,on,hierarchies,sp,iy,i,0,nvidia,F2,95.19676041465695
M1,usctimit_m1_081_085,0-0-32-6,on,hierarchies,sp,iy,i,0,nvidia,F3,323.48363829047906
M1,usctimit_m1_081_085,0-0-32-1,on,hierarchies,sp,ay,aɪ,0,orig_mri,F1,100.95332535150455
M1,usctimit_m1_081_085,0-0-32-1,on,hierarchies,sp,ay,aɪ,0,orig_mri,F2,159.18005408023853
M1,usctimit_m1_081_085,0-0-32-1,on,hierarchies,sp,ay,aɪ,0,orig_mri,F3,450.2407257445746
M1,usctimit_m1_081_085,0-0-32-1,on,hierarchies,sp,ay,aɪ,0,meta,F1,91.7326933526589
M1,usctimit_m1_081_085,0-0-32-1,on,hierarchies,sp,ay,aɪ,0,meta,F2,134.86297526372778
M1,usctimit_m1_081_085,0-0-32-1,on,hierarchies,sp,ay,aɪ,0,meta,F3,430.736096012983
M1,usctimit_m1_081_085,0-0-32-1,on,hierarchies,sp,ay,aɪ,0,nvidia,F1,96.92906189475178
M1,usctimit_m1_081_085,0-0-32-1,on,hierarchies,sp,ay,aɪ,0,nvidia,F2,153.99279217209622
M1,usctimit_m1_081_085,0-0-32-1,on,hierarchies,sp,ay,aɪ,0,nvidia,F3,303.3306696964542
M1,usctimit_m1_081_085,0-0-40-2,too,slowly,sp,ow,oʊ,0,orig_mri,F1,53.18247429198871
M1,usctimit_m1_081_085,0-0-40-2,too,slowly,sp,ow,oʊ,0,orig_mri,F2,43.61301343200337
M1,usctimit_m1_081_085,0-0-40-2,too,slowly,sp,ow,oʊ,0,orig_mri,F3,308.12942710912364
M1,usctimit_m1_081_085,0-0-40-2,too,slowly,sp,ow,oʊ,0,meta,F1,32.29859999209131
M1,usctimit_m1_081_085,0-0-40-2,too,slowly,sp,ow,oʊ,0,meta,F2,59.371381435555556
M1,usctimit_m1_081_085,0-0-40-2,too,slowly,sp,ow,oʊ,0,meta,F3,398.70181380923015
M1,usctimit_m1_081_085,0-0-40-2,too,slowly,sp,ow,oʊ,0,nvidia,F1,44.189475721760076
M1,usctimit_m1_081_085,0-0-40-2,too,slowly,sp,ow,oʊ,0,nvidia,F2,67.71772688491386
M1,usctimit_m1_081_085,0-0-40-2,too,slowly,sp,ow,oʊ,0,nvidia,F3,407.80206588295545
M1,usctimit_m1_081_085,0-0-40-4,too,slowly,sp,iy,i,0,orig_mri,F1,151.02250635107276
M1,usctimit_m1_081_085,0-0-40-4,too,slowly,sp,iy,i,0,orig_mri,F2,340.8446034926479
M1,usctimit_m1_081_085,0-0-40-4,too,slowly,sp,iy,i,0,orig_mri,F3,234.70074093577853
M1,usctimit_m1_081_085,0-0-40-4,too,slowly,sp,iy,i,0,meta,F1,13.033201597381167
M1,usctimit_m1_081_085,0-0-40-4,too,slowly,sp,iy,i,0,meta,F2,129.77922412907319
M1,usctimit_m1_081_085,0-0-40-4,too,slowly,sp,iy,i,0,meta,F3,265.02281872345554
M1,usctimit_m1_081_085,0-0-40-4,too,slowly,sp,iy,i,0,nvidia,F1,40.41618548111334
M1,usctimit_m1_081_085,0-0-40-4,too,slowly,sp,iy,i,0,nvidia,F2,62.260215314890445
M1,usctimit_m1_081_085,0-0-40-4,too,slowly,sp,iy,i,0,nvidia,F3,158.76476712098454
M1,usctimit_m1_081_085,0-0-5-1,tax,one's,imagination,ah,ə,0,orig_mri,F1,57.9190239870336
M1,usctimit_m1_081_085,0-0-5-1,tax,one's,imagination,ah,ə,0,orig_mri,F2,158.27454980491714
M1,usctimit_m1_081_085,0-0-5-1,tax,one's,imagination,ah,ə,0,orig_mri,F3,707.8486638543026
M1,usctimit_m1_081_085,0-0-5-1,tax,one's,imagination,ah,ə,0,meta,F1,97.36914755847883
M1,usctimit_m1_081_085,0-0-5-1,tax,one's,imagination,ah,ə,0,meta,F2,172.1377244624087
M1,usctimit_m1_081_085,0-0-5-1,tax,one's,imagination,ah,ə,0,meta,F3,245.82330005549605
M1,usctimit_m1_081_085,0-0-5-1,tax,one's,imagination,ah,ə,0,nvidia,F1,89.66067732094614
M1,usctimit_m1_081_085,0-0-5-1,tax,one's,imagination,ah,ə,0,nvidia,F2,137.09413485655736
M1,usctimit_m1_081_085,0-0-5-1,tax,one's,imagination,ah,ə,0,nvidia,F3,246.72241085467448
M1,usctimit_m1_081_085,0-0-13-1,near,the,icy,ah,ə,0,orig_mri,F1,121.09182600617159
M1,usctimit_m1_081_085,0-0-13-1,near,the,icy,ah,ə,0,orig_mri,F2,516.208157720679
M1,usctimit_m1_081_085,0-0-13-1,near,the,icy,ah,ə,0,orig_mri,F3,442.8857056805047
M1,usctimit_m1_081_085,0-0-13-1,near,the,icy,ah,ə,0,meta,F1,98.12621223733618
M1,usctimit_m1_081_085,0-0-13-1,near,the,icy,ah,ə,0,meta,F2,365.2676986742976
M1,usctimit_m1_081_085,0-0-13-1,near,the,icy,ah,ə,0,meta,F3,370.51851932147525
M1,usctimit_m1_081_085,0-0-13-1,near,the,icy,ah,ə,0,nvidia,F1,134.62683677317548
M1,usctimit_m1_081_085,0-0-13-1,near,the,icy,ah,ə,0,nvidia,F2,947.7408890922402
M1,usctimit_m1_081_085,0-0-13-1,near,the,icy,ah,ə,0,nvidia,F3,878.1910718795256
M1,usctimit_m1_081_085,0-0-20-4,sp,question,from,ah,ə,0,orig_mri,F1,71.71756000297917
M1,usctimit_m1_081_085,0-0-20-4,sp,question,from,ah,ə,0,orig_mri,F2,526.3295994919374
M1,usctimit_m1_081_085,0-0-20-4,sp,question,from,ah,ə,0,orig_mri,F3,815.0182184930723
M1,usctimit_m1_081_085,0-0-20-4,sp,question,from,ah,ə,0,meta,F1,129.36872732248557
M1,usctimit_m1_081_085,0-0-20-4,sp,question,from,ah,ə,0,meta,F2,31.076327820599445
M1,usctimit_m1_081_085,0-0-20-4,sp,question,from,ah,ə,0,meta,F3,87.58065047818496
M1,usctimit_m1_081_085,0-0-20-4,sp,question,from,ah,ə,0,nvidia,F1,131.3252513786283
M1,usctimit_m1_081_085,0-0-20-4,sp,question,from,ah,ə,0,nvidia,F2,198.1051008133954
M1,usctimit_m1_081_085,0-0-20-4,sp,question,from,ah,ə,0,nvidia,F3,79.179457872547
M1,usctimit_m1_081_085,0-0-22-1,from,the,answer,ah,ə,0,orig_mri,F1,80.18256231188282
M1,usctimit_m1_081_085,0-0-22-1,from,the,answer,ah,ə,0,orig_mri,F2,832.9879163753722
M1,usctimit_m1_081_085,0-0-22-1,from,the,answer,ah,ə,0,orig_mri,F3,706.7922684075843
